
================================= 2016-07-15T14:26:11 =================================
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40670 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43610 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:55143 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:55145 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:55144 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:31:11 =================================
tcp        0      0 myserver1.connecttome:57653 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:57652 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:57654 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:57651 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40380 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40447 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40446 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40670 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43610 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:55143 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:55145 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:32:11 =================================
tcp        0      0 myserver1.connecttome:57653 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:57652 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:57654 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40380 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43610 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:55143 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:55145 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:33:11 =================================
tcp        0      0 myserver1.connecttome:57654 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40380 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:55143 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:34:11 =================================
tcp        0      0 myserver1.connecttome:57654 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:58030 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40380 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:55143 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:35:11 =================================
tcp        0      0 myserver1.connecttome:49332 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:57654 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:55143 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:36:11 =================================
tcp        0      0 myserver1.connecttome:49332 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49334 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49364 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49365 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:55143 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:37:11 =================================
tcp        0      0 myserver1.connecttome:49332 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49334 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49365 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49432 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49431 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:38:11 =================================
tcp        0      0 myserver1.connecttome:49332 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49334 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49365 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:39:11 =================================
tcp        0      0 myserver1.connecttome:49334 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49365 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49536 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:40:11 =================================
tcp        0      0 myserver1.connecttome:49365 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49536 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49603 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:41:11 =================================
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49536 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49603 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40722 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40726 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:42:11 =================================
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49536 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49603 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40789 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40722 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40726 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:47695 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:43:11 =================================
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49536 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49603 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40722 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40726 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40867 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:44:11 =================================
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49536 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40722 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40726 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40941 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40867 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:45:11 =================================
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40722 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40726 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40941 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:41009 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:46:11 =================================
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40722 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40941 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:41009 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40585 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:47:11 =================================
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40941 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:41009 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:48246 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:48209 my-webservice-layer02:00000 ESTABLISHED 
================================= 2016-07-15T14:48:11 =================================
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40941 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:41009 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:48246 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:48209 my-webservice-layer02:00000 ESTABLISHED 
================================= 2016-07-15T14:49:11 =================================
tcp        0      0 myserver1.connecttome:49441 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:40941 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:41009 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:48246 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:48352 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:48353 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:48389 my-webservice-layer02:00000 ESTABLISHED 
================================= 2016-07-15T14:50:11 =================================
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:41009 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:48352 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:48389 my-webservice-layer02:00000 ESTABLISHED 
================================= 2016-07-15T14:51:11 =================================
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:41009 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43827 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43826 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43825 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:52:11 =================================
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:41009 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:42133 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43827 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43826 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43825 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43861 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43860 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43858 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:53:11 =================================
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:41009 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:42133 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43827 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43826 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43825 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43861 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43860 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43858 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:54:11 =================================
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:42227 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43827 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43861 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43858 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:55:11 =================================
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:42304 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43827 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43858 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:44039 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:56:11 =================================
tcp        0      0 myserver1.connecttome:51621 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:51620 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:51622 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:42304 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43827 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43858 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:44039 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:57:11 =================================
tcp        0      0 myserver1.connecttome:51621 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:51620 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:51622 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43827 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43858 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:44039 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:58:11 =================================
tcp        0      0 myserver1.connecttome:51621 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:51620 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49440 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43827 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:43858 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T14:59:11 =================================
================================= 2016-07-15T15:00:11 =================================
tcp        0      0 myserver1.connecttome:51833 my-webservice-layer02:00000 ESTABLISHED 
================================= 2016-07-15T15:01:11 =================================
tcp        0      0 myserver1.connecttome:51833 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49516 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49553 my-webservice-layer02:00000 ESTABLISHED 
================================= 2016-07-15T15:02:12 =================================
tcp        0      0 myserver1.connecttome:51833 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49516 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49561 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49560 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49562 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49559 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49553 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49569 my-webservice-layer02:00000 ESTABLISHED 
================================= 2016-07-15T15:03:12 =================================
tcp        0      0 myserver1.connecttome:51833 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49561 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49560 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49562 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49559 my-webservice-layer02:00000 ESTABLISHED 
================================= 2016-07-15T15:04:12 =================================
tcp        0      0 myserver1.connecttome:49561 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49560 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49562 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49770 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49771 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49779 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49800 my-webservice-layer02:00000 ESTABLISHED 
================================= 2016-07-15T15:05:12 =================================
tcp        0      0 myserver1.connecttome:49561 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49562 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49770 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49771 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49779 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49800 my-webservice-layer02:00000 ESTABLISHED 
================================= 2016-07-15T15:06:12 =================================
tcp        0      0 myserver1.connecttome:49561 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49562 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49800 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60750 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:59956 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T15:07:12 =================================
tcp        0      0 myserver1.connecttome:49561 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49800 my-webservice-layer02:00000 ESTABLISHED 
================================= 2016-07-15T15:08:12 =================================
tcp        0      0 myserver1.connecttome:49800 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60080 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T15:09:12 =================================
tcp        0      0 myserver1.connecttome:49800 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60108 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60080 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T15:10:12 =================================
tcp        0      0 myserver1.connecttome:49800 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60108 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60080 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T15:11:12 =================================
tcp        0      0 myserver1.connecttome:45289 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60108 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60080 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T15:12:12 =================================
tcp        0      0 myserver1.connecttome:58877 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:58878 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:58847 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:45289 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60108 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60080 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T15:13:12 =================================
tcp        0      0 myserver1.connecttome:58878 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:58847 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:58997 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60108 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60080 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T15:14:12 =================================
tcp        0      0 myserver1.connecttome:58878 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:58997 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60108 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60080 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T15:15:12 =================================
tcp        0      0 myserver1.connecttome:59106 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:59105 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60108 my-webservice-layer01:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:60080 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T15:16:12 =================================
tcp        0      0 myserver1.connecttome:49942 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49980 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49979 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49978 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49056 my-webservice-layer01:00000 ESTABLISHED 
================================= 2016-07-15T15:17:12 =================================
tcp        0      0 myserver1.connecttome:49980 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49979 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49978 my-webservice-layer02:00000 ESTABLISHED 
tcp        0      0 myserver1.connecttome:49991 my-webservice-layer02:00000 ESTABLISHED 
================================= 2016-07-15T15:18:12 =================================
tcp        0      0 myserver1.connecttome:49979 my-webservice-layer02:00000 ESTABLISHED 
